Time(s) Ch1(μV) Ch2(μV) Ch3(μV) Ch4(μV)
74.975 -242.16 -210.67 -196.18 -249.96
75.138 -211.89 -179.08 -168.85 -222.53
75.301 -176.74 -142.54 -134.13 -188.18
75.464 -185.74 -152.24 -140.61 -194.37
75.628 -228.52 -196.61 -181.32 -234.89
75.791 -243.68 -211.92 -197.61 -251.03
75.954 -211.92 -178.93 -168.78 -222.44
76.117 -176.49 -142.65 -134.38 -188.74
76.280 -184.33 -150.96 -139.85 -193.57
76.444 -228.21 -196.83 -181.59 -234.83
76.607 -243.81 -212.48 -197.70 -251.12
76.770 -211.67 -178.50 -168.29 -222.33
76.933 -175.19 -141.33 -133.13 -187.40
77.097 -185.94 -152.86 -141.42 -194.50
77.260 -229.75 -198.24 -182.75 -235.74
77.423 -244.24 -212.90 -198.15 -251.84
77.586 -210.64 -178.12 -167.48 -221.42
77.749 -175.80 -142.20 -133.66 -187.78
77.913 -187.13 -153.94 -142.38 -196.11
78.076 -177.94 -144.10 -135.81 -189.68
78.080 -185.39 -152.08 -141.02 -194.15
78.084 -229.44 -197.75 -182.70 -235.61
78.089 -244.44 -213.30 -198.64 -252.02
78.093 -213.08 -180.31 -169.87 -223.67
78.097 -176.65 -142.74 -134.49 -188.72
78.101 -185.54 -152.37 -140.86 -194.57
78.106 -228.90 -197.30 -181.59 -234.83
78.110 -244.17 -213.37 -198.28 -251.61
78.114 -213.53 -181.03 -170.34 -223.74
78.119 -177.79 -144.21 -135.52 -189.59
78.123 -186.39 -153.15 -141.71 -195.29
78.127 -229.60 -197.84 -182.35 -235.77
78.131 -244.33 -212.97 -197.90 -251.57
78.136 -212.54 -180.11 -169.36 -223.23
78.140 -176.24 -142.94 -134.42 -188.16
78.144 -186.35 -153.44 -141.84 -194.82
78.148 -230.38 -199.06 -183.31 -236.12
78.153 -245.29 -213.93 -199.13 -252.66
78.157 -212.25 -179.57 -169.14 -222.42
78.161 -176.62 -142.81 -134.24 -188.34
78.165 -186.57 -153.29 -141.91 -195.38
78.170 -228.79 -197.37 -182.01 -234.83
78.174 -245.87 -214.96 -200.32 -253.42
78.178 -213.55 -181.09 -170.59 -224.46
78.183 -177.09 -143.54 -134.80 -189.19
78.187 -187.17 -154.50 -142.78 -196.23
78.191 -229.35 -198.24 -182.55 -235.45
78.195 -245.94 -214.67 -199.82 -253.13
78.200 -214.22 -181.25 -170.92 -224.72
78.204 -175.93 -141.71 -133.73 -187.75
78.208 -186.15 -152.80 -141.82 -194.46
78.212 -229.40 -197.92 -182.70 -235.34
78.217 -244.64 -213.30 -198.39 -251.81
78.221 -213.66 -180.92 -170.41 -224.01
78.225 -177.96 -144.19 -136.06 -189.70
78.230 -186.84 -153.96 -142.65 -195.80
78.234 -175.93 -141.71 -133.73 -187.75
78.238 -186.15 -152.80 -141.82 -194.46
78.242 -229.40 -197.92 -182.70 -235.34
78.246 -244.64 -213.30 -198.39 -251.81
78.251 -213.66 -180.92 -170.41 -224.01
78.255 -177.96 -144.19 -136.06 -189.70
78.259 -186.84 -153.96 -142.65 -195.80
78.263 -228.57 -197.37 -181.67 -234.94
78.267 -244.84 -213.75 -198.73 -252.26
78.271 -215.16 -182.48 -171.88 -225.51
78.275 -177.43 -143.65 -135.32 -189.21
78.280 -187.37 -154.61 -143.14 -196.47
78.284 -229.31 -198.04 -182.52 -235.39
78.288 -243.66 -212.59 -197.66 -250.83
78.292 -214.49 -181.72 -171.37 -224.86
78.296 -178.34 -144.64 -136.50 -190.24
78.300 -186.48 -153.53 -142.20 -195.31
78.305 -229.02 -197.92 -182.23 -234.89
78.309 -245.69 -214.71 -199.65 -252.84
78.313 -214.78 -182.39 -171.73 -224.99
78.317 -178.19 -145.04 -136.32 -190.12
78.321 -186.61 -153.87 -142.31 -195.56
78.325 -229.71 -198.57 -183.17 -236.01
78.330 -245.78 -214.82 -200.09 -253.33
78.334 -213.73 -181.25 -170.66 -224.39
78.338 -179.62 -145.80 -137.26 -191.04
78.342 -188.00 -154.99 -143.25 -196.36
78.346 -229.49 -198.28 -182.55 -235.32
78.350 -245.60 -214.29 -199.74 -252.93
78.355 -215.14 -182.43 -171.82 -225.48
78.359 -178.66 -144.93 -136.17 -190.03
78.363 -188.07 -155.46 -143.54 -196.96
78.367 -229.26 -197.86 -182.26 -235.68
78.371 -244.80 -213.82 -198.91 -252.49
78.375 -213.93 -181.47 -170.95 -224.50
78.380 -180.29 -146.09 -138.04 -191.89
78.384 -188.58 -155.72 -144.26 -197.41
78.388 -179.91 -145.91 -137.64 -191.09
78.392 -189.52 -156.60 -144.88 -197.95
78.396 -229.26 -198.04 -182.30 -235.25
78.400 -246.16 -214.96 -199.65 -253.25
78.404 -214.38 -182.08 -171.37 -224.75
78.408 -179.53 -145.89 -137.62 -191.24
78.412 -188.58 -155.77 -144.03 -197.39
78.416 -230.47 -199.00 -183.42 -236.30
78.420 -245.60 -214.49 -199.74 -252.80
78.424 -215.54 -182.90 -172.47 -225.75
78.428 -180.56 -147.03 -138.02 -191.53
78.433 -189.68 -156.78 -145.22 -197.90
78.437 -230.47 -198.91 -183.40 -236.19
78.441 -246.12 -214.67 -199.96 -252.87
78.445 -214.40 -181.65 -171.12 -224.46
78.449 -180.20 -146.31 -137.82 -191.71
78.453 -190.01 -156.82 -145.49 -198.73
78.457 -230.20 -198.46 -183.42 -236.17
78.461 -245.40 -214.17 -199.47 -252.28
78.465 -214.96 -182.21 -171.73 -224.95
78.469 -180.69 -146.87 -138.16 -191.89
78.473 -189.41 -156.17 -144.73 -197.66
78.477 -229.69 -197.79 -182.52 -235.41
78.481 -246.03 -214.98 -200.07 -253.56
78.485 -215.69 -183.40 -172.62 -226.40
78.489 -180.85 -147.16 -138.33 -192.49
78.493 -189.68 -156.89 -144.86 -198.04
78.497 -230.78 -199.40 -183.55 -236.32
78.501 -246.09 -214.91 -199.91 -253.13
78.506 -215.27 -182.86 -172.06 -225.73
78.510 -180.76 -146.72 -138.22 -192.14
78.514 -189.92 -156.35 -144.86 -198.30
78.518 -230.54 -198.71 -183.66 -236.73
78.522 -245.85 -214.55 -199.87 -253.00
78.526 -215.78 -183.26 -172.44 -225.66
78.530 -180.09 -146.54 -137.80 -191.35
78.534 -188.67 -155.55 -143.86 -197.03
78.538 -221.33 -188.11 -177.94 -231.05
78.583 -186.03 -151.90 -143.77 -197.12
78.629 -199.74 -166.16 -154.76 -207.31
78.674 -240.95 -209.03 -193.70 -246.23
78.719 -252.40 -220.86 -206.95 -259.66
78.765 -220.63 -187.91 -177.72 -230.60
78.810 -186.55 -152.77 -144.28 -197.41
78.856 -199.56 -166.72 -155.37 -207.56
78.901 -240.75 -209.64 -194.10 -246.63
78.946 -252.71 -221.46 -207.09 -260.11
78.992 -220.41 -187.96 -177.65 -230.42
79.037 -186.32 -152.53 -144.30 -197.28
79.082 -199.13 -166.39 -154.94 -207.36
79.128 -239.88 -208.99 -193.34 -245.65
79.173 -252.40 -221.55 -207.16 -259.84
79.218 -221.37 -188.54 -178.72 -231.41
79.264 -186.88 -152.80 -145.00 -197.79
79.309 -199.31 -166.32 -154.83 -207.18
79.355 -240.35 -209.19 -193.92 -245.91
79.400 -252.80 -221.77 -207.71 -260.24
79.445 -221.30 -188.69 -178.68 -231.54
79.491 -186.08 -152.53 -144.03 -197.39
79.536 -199.36 -166.72 -154.70 -207.63
79.581 -240.97 -209.15 -194.17 -246.41
79.627 -253.04 -221.82 -207.58 -260.24
79.672 -221.10 -188.58 -178.30 -231.27
79.718 -186.15 -152.57 -144.06 -197.50
79.763 -199.91 -166.86 -155.03 -208.03
79.808 -241.09 -209.53 -193.97 -246.43
79.854 -252.35 -220.92 -206.91 -259.53
79.899 -221.06 -188.63 -178.68 -231.36
79.944 -186.50 -152.84 -144.59 -197.68
79.990 -200.41 -167.17 -155.88 -208.14
80.035 -240.82 -209.39 -194.44 -246.20
80.080 -252.62 -221.28 -207.11 -259.59
80.126 -220.75 -188.00 -177.83 -230.54
80.171 -186.73 -152.98 -144.75 -197.66
80.217 -222.27 -189.83 -179.31 -232.32
80.221 -186.44 -152.80 -144.53 -197.68
80.225 -201.19 -168.24 -156.78 -209.08
80.229 -240.35 -209.30 -193.43 -245.91
80.234 -252.06 -220.79 -205.97 -258.94
80.238 -221.82 -189.19 -178.86 -231.54
80.242 -186.70 -152.91 -144.59 -197.68
80.246 -199.40 -166.21 -154.81 -207.47
80.251 -241.42 -209.93 -195.11 -247.34
80.255 -254.25 -222.71 -208.70 -261.14
80.259 -222.82 -189.90 -179.66 -232.37
80.263 -189.27 -155.30 -147.32 -200.14
80.268 -199.42 -166.57 -154.54 -207.25
80.272 -241.24 -209.88 -194.53 -246.50
80.276 -254.41 -223.09 -209.19 -261.67
80.280 -222.51 -189.34 -179.51 -232.59
80.285 -187.33 -153.20 -145.24 -198.28
80.289 -199.82 -166.50 -154.79 -207.56
80.293 -241.56 -210.04 -194.68 -247.05
80.297 -254.41 -222.98 -208.81 -261.36
80.302 -223.79 -191.09 -181.05 -234.02
80.306 -184.22 -150.45 -142.27 -195.82
80.310 -198.51 -165.69 -154.58 -207.07
80.314 -242.29 -211.22 -195.71 -247.70
80.319 -254.61 -223.56 -208.83 -261.83
80.323 -221.89 -189.34 -179.28 -232.19
80.327 -186.77 -153.09 -145.11 -198.10
80.331 -199.85 -166.77 -155.66 -208.05
80.336 -242.99 -211.40 -196.34 -248.42
80.340 -255.30 -224.03 -209.97 -262.32
80.344 -222.49 -189.79 -179.53 -232.44
80.348 -186.99 -153.38 -144.97 -197.95
80.353 -200.14 -167.21 -155.84 -208.18
80.357 -241.91 -210.35 -195.38 -247.32
80.361 -253.49 -221.98 -207.74 -260.53
80.365 -221.98 -189.12 -179.10 -232.17
80.370 -186.73 -153.24 -144.75 -198.17
80.374 -222.49 -189.79 -179.53 -232.44
80.378 -186.99 -153.38 -144.97 -197.95
80.382 -200.14 -167.21 -155.84 -208.18
80.387 -241.91 -210.35 -195.38 -247.32
80.391 -253.49 -221.98 -207.74 -260.53
80.395 -221.98 -189.12 -179.10 -232.17
80.399 -186.73 -153.24 -144.75 -198.17
80.403 -201.08 -168.31 -156.44 -209.12
80.408 -242.78 -211.13 -196.11 -248.19
80.412 -255.19 -223.32 -209.26 -261.87
80.416 -221.64 -188.72 -178.41 -231.41
80.420 -185.63 -152.04 -143.45 -196.38
80.425 -199.76 -166.72 -155.17 -207.45
80.429 -242.96 -211.09 -196.23 -248.91
80.433 -253.67 -222.27 -207.85 -260.89
80.437 -220.66 -187.89 -177.58 -230.20
80.442 -186.88 -153.11 -144.91 -198.19
80.446 -200.54 -167.53 -156.15 -208.83
80.450 -243.30 -211.85 -196.56 -248.69
80.454 -254.56 -223.34 -209.15 -262.12
80.458 -221.86 -189.07 -179.15 -232.48
80.463 -187.04 -153.09 -144.82 -198.04
80.467 -201.34 -168.40 -156.71 -209.50
80.471 -242.61 -210.96 -196.00 -248.46
80.475 -253.67 -222.27 -208.18 -260.80
80.480 -222.49 -189.88 -179.84 -232.93
80.484 -187.11 -153.49 -145.00 -198.42
80.488 -200.43 -167.44 -155.70 -208.07
80.492 -242.54 -210.93 -195.49 -247.93
80.497 -253.58 -222.42 -208.23 -260.89
80.501 -220.90 -188.56 -178.57 -231.14
80.505 -187.67 -153.87 -145.53 -198.46
80.509 -200.99 -167.77 -156.15 -208.59
80.514 -242.27 -210.46 -195.38 -247.63
80.518 -253.96 -222.53 -208.03 -260.93
80.522 -222.20 -189.25 -178.79 -231.77
80.526 -186.41 -152.57 -144.37 -197.25
80.530 -220.88 -188.29 -178.21 -230.22
80.535 -187.22 -153.33 -145.15 -197.95
80.539 -201.93 -169.14 -157.60 -210.71
80.543 -242.87 -211.65 -195.94 -248.19
80.547 -253.51 -221.98 -207.31 -259.64
80.552 -222.47 -189.41 -179.33 -232.48
80.556 -189.52 -155.70 -147.90 -201.37
80.560 -201.90 -168.80 -157.54 -210.31
80.564 -244.62 -212.72 -197.68 -250.21
80.569 -255.75 -224.30 -210.26 -262.99
80.573 -222.82 -189.81 -179.91 -232.99
80.577 -187.17 -153.27 -145.06 -198.08
80.581 -201.10 -168.24 -156.48 -208.92
80.585 -244.28 -212.95 -197.28 -249.33
80.590 -256.35 -224.90 -210.71 -262.79
80.594 -222.22 -188.94 -179.31 -231.52
80.598 -187.62 -153.58 -145.53 -198.35
80.602 -201.48 -168.85 -156.84 -209.41
80.607 -243.88 -212.43 -196.85 -249.02
80.611 -253.22 -221.60 -207.22 -259.75
80.615 -221.46 -188.69 -178.30 -230.80
80.619 -189.03 -155.32 -146.94 -200.47
80.624 -201.03 -168.00 -156.08 -208.77
80.628 -243.16 -211.87 -196.23 -248.69
80.632 -255.48 -224.41 -210.29 -263.50
80.636 -221.55 -188.87 -179.26 -232.17
80.640 -186.97 -153.02 -144.82 -198.08
80.645 -201.97 -168.82 -157.38 -209.82
80.649 -243.37 -211.65 -196.99 -249.07
80.653 -255.01 -223.52 -210.11 -262.34
80.657 -221.89 -189.43 -179.60 -231.92
80.662 -187.02 -153.31 -145.33 -198.44
80.666 -201.43 -168.67 -157.11 -209.70
80.670 -243.41 -212.23 -197.10 -249.27
80.674 -255.15 -224.03 -209.97 -262.77
80.679 -220.79 -187.98 -178.08 -230.60
80.683 -188.00 -154.12 -146.05 -198.98
80.687 -252.93 -221.30 -207.87 -260.31
80.731 -221.89 -188.78 -179.64 -232.55
80.774 -189.97 -156.06 -148.21 -201.08
80.818 -205.86 -173.43 -161.40 -213.57
80.862 -245.24 -214.09 -198.86 -250.81
80.906 -252.22 -220.75 -207.27 -259.48
80.949 -221.46 -188.58 -179.26 -231.83
80.993 -190.15 -156.37 -148.08 -200.81
81.037 -206.78 -173.83 -161.85 -214.17
81.080 -246.58 -215.05 -200.09 -251.70
81.124 -253.29 -221.82 -208.41 -260.67
81.168 -220.79 -187.98 -178.41 -231.36
81.212 -190.28 -156.53 -148.66 -201.61
81.255 -207.13 -174.32 -162.56 -214.71
81.299 -246.41 -215.40 -199.76 -251.73
81.343 -253.00 -222.06 -208.14 -260.60
81.387 -220.61 -188.25 -178.59 -231.16
81.430 -190.68 -157.24 -148.86 -201.70
81.474 -207.63 -174.84 -162.99 -215.07
81.518 -245.89 -214.38 -199.29 -250.88
81.561 -252.57 -221.24 -207.74 -259.86
81.605 -221.44 -188.67 -179.24 -231.72
81.649 -189.48 -155.59 -147.21 -200.25
81.693 -207.29 -174.54 -162.59 -214.58
81.736 -247.14 -215.90 -201.01 -252.37
81.780 -253.02 -221.86 -208.74 -260.76
81.824 -221.64 -189.01 -179.84 -232.35
81.867 -190.35 -156.91 -148.84 -201.77
81.911 -206.80 -174.14 -162.09 -214.82
81.955 -246.34 -215.11 -199.67 -251.70
81.999 -252.40 -220.70 -207.29 -259.73
82.042 -221.26 -188.36 -178.84 -231.65
82.086 -190.97 -157.40 -149.24 -202.53
82.130 -207.40 -174.95 -163.23 -215.52
82.173 -246.47 -215.09 -199.98 -251.59
82.217 -252.57 -221.33 -207.76 -260.11
82.261 -221.60 -188.72 -179.53 -232.23
82.305 -252.40 -220.70 -207.29 -259.73
82.308 -221.26 -188.36 -178.84 -231.65
82.312 -190.97 -157.40 -149.24 -202.53
82.316 -207.40 -174.95 -163.23 -215.52
82.320 -246.47 -215.09 -199.98 -251.59
82.324 -252.57 -221.33 -207.76 -260.11
82.328 -221.60 -188.72 -179.53 -232.23
82.332 -190.28 -156.46 -148.37 -201.12
82.336 -207.04 -174.63 -162.63 -214.49
82.339 -246.65 -215.38 -200.00 -251.79
82.343 -253.51 -222.04 -208.63 -260.98
82.347 -222.82 -189.77 -180.76 -233.84
82.351 -189.90 -156.33 -148.59 -201.61
82.355 -206.66 -174.39 -162.56 -214.35
82.359 -246.34 -215.43 -200.20 -251.68
82.363 -252.06 -220.88 -207.45 -259.64
82.366 -221.68 -188.96 -179.66 -232.21
82.370 -189.92 -156.08 -148.13 -201.01
82.374 -207.67 -174.72 -163.30 -215.81
82.378 -246.83 -215.52 -200.70 -252.51
82.382 -252.82 -221.73 -208.45 -260.78
82.386 -221.48 -188.36 -179.33 -232.03
82.390 -189.97 -155.99 -148.46 -201.26
82.393 -207.22 -174.52 -162.70 -215.07
82.397 -247.81 -216.79 -201.05 -253.29
82.401 -253.40 -222.29 -209.19 -261.43
82.405 -221.04 -188.54 -179.33 -231.68
82.409 -189.88 -156.55 -148.73 -201.39
82.413 -208.01 -175.22 -163.57 -215.54
82.417 -247.77 -216.61 -201.30 -253.09
82.421 -253.07 -221.60 -208.27 -260.67
82.424 -221.48 -188.67 -179.53 -232.06
82.428 -189.68 -156.28 -148.33 -201.23
82.432 -207.00 -174.48 -162.63 -214.67
82.436 -247.05 -215.85 -200.88 -252.26
82.440 -253.65 -222.67 -209.12 -261.60
82.444 -221.60 -189.43 -179.64 -232.37
82.448 -253.38 -222.06 -208.85 -261.34
82.451 -220.99 -188.22 -178.90 -231.65
82.455 -189.36 -155.59 -147.66 -200.88
82.459 -208.01 -175.26 -163.44 -216.07
82.463 -247.70 -216.61 -201.41 -253.29
82.467 -253.38 -222.27 -208.59 -260.98
82.471 -221.53 -188.89 -179.53 -231.77
82.475 -189.70 -155.81 -148.21 -201.12
82.479 -208.18 -175.55 -163.93 -216.23
82.482 -247.70 -216.57 -201.14 -253.25
82.486 -252.73 -221.33 -208.25 -260.60
82.490 -221.15 -187.96 -179.15 -231.59
82.494 -190.01 -155.93 -148.44 -200.99
82.498 -208.43 -175.46 -163.82 -215.92
82.502 -248.17 -216.92 -201.99 -253.33
82.506 -252.93 -221.71 -208.52 -260.64
82.509 -221.30 -188.72 -179.66 -232.06
82.513 -190.03 -156.33 -148.50 -201.32
82.517 -207.94 -175.17 -163.41 -215.78
82.521 -247.46 -216.45 -201.14 -253.00
82.525 -253.96 -222.91 -209.41 -261.90
82.529 -221.64 -188.85 -179.37 -231.92
82.533 -189.92 -156.62 -148.35 -201.01
82.537 -207.89 -175.64 -163.64 -215.94
82.540 -247.68 -216.83 -201.08 -253.18
82.544 -252.84 -222.02 -208.59 -260.62
82.548 -221.62 -189.14 -179.84 -232.46
82.552 -189.21 -155.95 -147.90 -200.76
82.556 -207.51 -175.35 -163.50 -215.47
82.560 -248.75 -217.68 -202.60 -254.27
82.564 -253.96 -222.65 -209.03 -261.81
82.567 -221.37 -188.78 -179.06 -231.99
82.571 -189.86 -156.24 -148.01 -201.14
82.575 -207.92 -175.39 -163.70 -215.74
82.579 -247.72 -216.57 -201.30 -253.20
82.583 -253.92 -222.62 -208.85 -261.40
82.587 -221.75 -189.34 -179.86 -232.55
82.591 -253.96 -222.65 -209.03 -261.81
82.595 -221.37 -188.78 -179.06 -231.99
82.599 -189.86 -156.24 -148.01 -201.14
82.603 -207.92 -175.39 -163.70 -215.74
82.607 -247.72 -216.57 -201.30 -253.20
82.611 -253.92 -222.62 -208.85 -261.40
82.614 -221.75 -189.34 -179.86 -232.55
82.618 -189.79 -156.60 -148.28 -201.41
82.622 -208.36 -175.84 -163.99 -216.45
82.626 -247.86 -216.97 -201.81 -253.60
82.630 -253.56 -222.33 -208.92 -261.38
82.634 -222.00 -189.27 -180.20 -232.66
82.638 -189.74 -156.10 -147.99 -200.85
82.642 -207.92 -175.17 -163.23 -215.18
82.646 -248.46 -217.30 -202.06 -254.12
82.650 -253.92 -222.62 -209.21 -261.81
82.654 -221.48 -189.01 -179.53 -232.03
82.658 -189.99 -156.28 -148.21 -201.14
82.662 -209.41 -176.69 -165.02 -217.48
82.666 -248.53 -217.30 -202.33 -254.32
82.670 -253.04 -221.86 -208.41 -260.73
82.674 -221.60 -189.01 -179.86 -232.28
82.678 -190.64 -157.07 -148.84 -201.79
82.682 -208.79 -175.93 -163.99 -216.25
82.686 -248.24 -216.72 -201.88 -253.74
82.690 -254.25 -222.78 -209.37 -261.72
82.694 -220.63 -188.25 -178.84 -231.27
82.698 -189.59 -156.33 -148.39 -201.14
82.702 -208.92 -176.29 -165.11 -216.99
82.706 -248.98 -217.77 -203.20 -254.34
82.710 -253.74 -222.91 -209.23 -261.47
82.714 -222.11 -189.99 -180.42 -233.22
82.718 -190.30 -156.89 -148.62 -201.97
82.722 -208.52 -175.95 -163.79 -216.30
82.726 -248.62 -217.75 -202.53 -254.21
82.730 -253.63 -222.40 -208.92 -261.29
82.734 -221.80 -189.25 -179.95 -232.73
82.738 -252.22 -220.54 -206.06 -258.63
82.783 -253.38 -221.86 -209.53 -262.16
82.828 -222.24 -189.86 -180.49 -233.08
82.874 -195.96 -162.77 -154.45 -207.04
82.919 -214.09 -181.67 -169.92 -222.20
82.964 -248.91 -217.62 -203.09 -255.23
83.010 -250.59 -219.47 -207.02 -259.30
83.055 -221.48 -189.05 -180.47 -232.84
83.100 -194.82 -161.18 -153.60 -206.04
83.146 -213.88 -181.14 -169.56 -221.91
83.191 -249.09 -217.50 -203.07 -255.21
83.237 -251.66 -219.94 -207.58 -259.75
83.282 -222.82 -190.17 -181.32 -233.37
83.327 -194.28 -160.95 -153.20 -205.57
83.373 -213.86 -181.32 -170.19 -222.22
83.418 -249.67 -218.58 -204.47 -256.46
83.463 -253.02 -221.62 -209.21 -261.78
83.509 -224.28 -191.42 -182.99 -235.05
83.554 -196.67 -163.39 -155.72 -207.87
83.600 -215.27 -182.61 -171.39 -223.32
83.645 -249.07 -217.75 -203.60 -255.57
83.690 -250.92 -219.14 -207.22 -259.59
83.736 -223.90 -191.31 -182.10 -234.76
83.781 -197.10 -163.77 -155.52 -208.12
83.826 -215.65 -183.28 -171.57 -223.54
83.872 -247.90 -216.79 -201.99 -254.39
83.917 -250.21 -218.80 -206.35 -259.01
83.963 -220.39 -187.71 -178.95 -231.14
84.008 -196.78 -163.55 -155.37 -207.56
84.053 -217.24 -184.92 -173.07 -225.22
84.099 -250.52 -219.70 -204.94 -257.18
84.144 -250.16 -219.14 -206.53 -259.03
84.189 -224.41 -191.87 -182.97 -235.03
84.235 -197.81 -164.55 -156.55 -208.88
84.280 -215.54 -183.08 -171.64 -223.90
84.326 -250.41 -219.14 -204.74 -256.96
84.371 -252.89 -221.30 -208.85 -261.27
84.416 -247.48 -216.72 -201.64 -254.12
84.421 -251.68 -220.72 -207.54 -260.35
84.425 -226.33 -193.90 -184.69 -237.17
84.429 -200.00 -166.68 -158.38 -210.87
84.433 -216.36 -183.93 -172.09 -224.34
84.438 -249.83 -218.78 -203.87 -256.24
84.442 -252.66 -221.48 -208.45 -261.09
84.446 -225.62 -193.48 -183.78 -236.39
84.450 -199.27 -166.10 -157.45 -210.49
84.455 -216.36 -184.07 -172.00 -224.55
84.459 -248.91 -217.97 -203.16 -255.50
84.463 -251.86 -220.66 -208.27 -260.67
84.467 -226.69 -194.53 -185.39 -237.42
84.472 -199.80 -167.12 -158.63 -211.38
84.476 -215.63 -183.71 -171.53 -224.10
84.480 -248.86 -217.82 -202.73 -255.10
84.484 -253.16 -221.77 -209.32 -261.67
84.489 -226.31 -193.95 -185.01 -237.20
84.493 -195.91 -162.83 -154.56 -207.09
84.497 -211.76 -179.73 -167.75 -219.96
84.501 -248.17 -217.19 -202.64 -254.47
84.506 -256.49 -224.99 -212.21 -264.73
84.510 -227.63 -195.11 -185.61 -238.36
84.514 -199.47 -166.63 -157.74 -210.51
84.518 -216.34 -184.33 -172.06 -224.34
84.523 -250.18 -219.11 -204.25 -256.53
84.527 -252.89 -221.44 -208.92 -261.34
84.531 -226.69 -194.08 -185.14 -237.42
84.535 -199.98 -166.59 -158.27 -210.82
84.540 -216.83 -184.38 -172.42 -224.77
84.544 -251.10 -219.96 -205.01 -256.93
84.548 -253.67 -222.74 -209.70 -262.41
84.552 -225.06 -193.05 -184.04 -236.28
84.557 -198.22 -165.20 -156.62 -209.37
84.561 -215.56 -183.15 -170.74 -223.38
84.565 -249.87 -219.07 -203.89 -256.40
84.569 -252.40 -221.33 -208.39 -261.16
84.574 -251.10 -219.96 -205.01 -256.93
84.578 -253.67 -222.74 -209.70 -262.41
84.582 -225.06 -193.05 -184.04 -236.28
84.586 -198.22 -165.20 -156.62 -209.37
84.591 -215.56 -183.15 -170.74 -223.38
84.595 -249.87 -219.07 -203.89 -256.40
84.599 -252.40 -221.33 -208.39 -261.16
84.603 -224.46 -192.11 -183.06 -235.25
84.608 -198.80 -166.12 -157.78 -209.79
84.612 -217.64 -185.27 -173.23 -225.17
84.616 -250.56 -219.70 -204.94 -256.98
84.620 -253.42 -222.24 -209.82 -262.30
84.625 -227.07 -194.59 -185.56 -238.07
84.629 -199.53 -166.54 -158.16 -211.02
84.633 -216.28 -183.98 -171.84 -224.23
84.637 -251.17 -220.01 -205.43 -257.34
84.642 -253.69 -222.06 -209.48 -261.81
84.646 -227.45 -194.33 -185.61 -237.76
84.650 -200.29 -167.06 -158.83 -211.16
84.654 -215.94 -183.95 -171.91 -224.23
84.659 -248.75 -217.75 -203.13 -255.03
84.663 -251.10 -219.81 -207.54 -259.88
84.667 -225.60 -193.05 -184.22 -236.75
84.671 -200.05 -167.17 -158.72 -211.27
84.676 -216.34 -184.45 -172.26 -224.37
84.680 -251.61 -220.41 -205.79 -257.96
84.684 -255.68 -224.50 -211.54 -264.42
84.688 -228.12 -196.20 -186.79 -239.48
84.693 -200.70 -168.00 -159.50 -212.05
84.697 -216.61 -184.60 -172.44 -224.68
84.701 -250.41 -219.32 -204.83 -256.64
84.705 -255.30 -223.47 -211.22 -263.33
84.710 -227.43 -194.64 -185.54 -238.07
84.714 -200.09 -166.88 -158.61 -211.18
84.718 -217.30 -184.92 -172.87 -224.84
84.722 -251.59 -220.66 -205.46 -257.92
84.727 -254.05 -222.87 -209.82 -262.66
84.731 -252.42 -221.35 -206.49 -258.83
84.735 -254.77 -223.52 -210.46 -263.42
84.739 -227.54 -195.26 -186.10 -238.65
84.744 -200.72 -167.95 -159.68 -212.23
84.748 -217.10 -185.21 -172.80 -225.13
84.752 -250.09 -219.00 -204.14 -256.22
84.756 -256.06 -224.79 -212.16 -264.73
84.760 -225.91 -193.19 -184.20 -237.04
84.765 -198.01 -164.98 -156.44 -209.26
84.769 -220.08 -187.89 -175.75 -228.23
84.773 -251.59 -220.41 -205.70 -258.07
84.777 -254.50 -223.52 -210.82 -263.21
84.782 -227.21 -195.06 -186.01 -237.89
84.786 -201.34 -168.29 -159.97 -212.27
84.790 -217.80 -185.34 -173.14 -225.24
84.794 -250.97 -219.70 -205.01 -257.34
84.798 -254.14 -222.89 -210.13 -262.79
84.803 -226.56 -194.12 -185.05 -237.42
84.807 -199.02 -165.78 -157.47 -209.97
84.811 -212.99 -180.47 -168.69 -220.59
84.815 -248.71 -217.37 -202.95 -254.81
84.820 -257.13 -225.73 -213.12 -265.76
84.824 -227.52 -194.88 -186.23 -238.52
84.828 -201.30 -168.17 -160.17 -212.65
84.832 -217.80 -185.90 -173.99 -226.09
84.837 -252.78 -221.86 -206.89 -258.81
84.841 -254.85 -223.88 -210.75 -263.44
84.845 -228.10 -195.87 -186.61 -239.14
84.849 -200.32 -167.39 -159.12 -211.47
84.853 -217.37 -185.14 -173.52 -225.35
84.858 -252.33 -220.99 -206.69 -258.54
84.862 -254.18 -222.56 -210.11 -262.68
84.866 -226.80 -194.35 -185.39 -238.11
84.870 -200.20 -167.15 -158.97 -211.58
84.875 -217.17 -185.16 -172.80 -225.28
84.879 -251.43 -220.41 -205.55 -257.94
