Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
33.733 86269.37 76105.12 79043.44 91731.58 84652.76 65176.64 46735.98 50208.50 58808.91 66301.31 3268.07 4145.35 -239.99 1410.46
33.741 86278.05 76113.75 79052.15 91740.59 84661.14 65185.22 46745.79 50219.30 58786.70 66281.57 3244.47 4122.73 -261.81 1389.56
33.749 86300.26 76137.19 79077.28 91766.50 84689.17 65214.25 46776.86 50251.80 58846.87 66344.65 3307.12 4184.02 -202.69 1448.19
33.758 86269.37 76105.12 79043.44 91731.58 84652.76 65176.64 46735.98 50208.50 58808.91 66301.31 3268.07 4145.35 -239.99 1410.46
33.766 86278.05 76113.75 79052.15 91740.59 84661.14 65185.22 46745.79 50219.30 58786.70 66281.57 3244.47 4122.73 -261.81 1389.56
33.774 86300.26 76137.19 79077.28 91766.50 84689.17 65214.25 46776.86 50251.80 58846.87 66344.65 3307.12 4184.02 -202.69 1448.19
33.783 86294.43 76130.76 79070.97 91759.83 84682.87 65207.62 46771.18 50247.64 58830.93 66333.25 3293.91 4173.61 -211.27 1440.70
33.791 86295.97 76131.65 79071.17 91759.12 84680.43 65203.15 46765.91 50239.93 58837.50 66341.10 3298.31 4176.69 -209.53 1441.11
33.799 86288.91 76124.86 79064.76 91752.82 84674.62 65197.36 46760.54 50235.43 58816.60 66321.69 3275.13 4153.27 -233.13 1418.26
33.807 86280.48 76115.78 79055.68 91743.36 84664.38 65186.47 46749.48 50223.50 58832.32 66341.18 3293.53 4172.56 -213.84 1437.91
33.816 86285.06 76120.81 79061.38 91748.95 84670.02 65192.35 46755.42 50230.07 58809.18 66320.11 3269.93 4148.37 -237.87 1413.03
33.824 86322.50 76158.16 79098.80 91785.96 84706.00 65227.29 46790.38 50264.20 58835.54 66348.67 3295.16 4174.01 -212.16 1439.05
33.832 86277.09 76111.85 79052.51 91739.34 84659.18 65180.10 46743.29 50216.79 58832.07 66347.58 3290.47 4169.36 -218.00 1433.24
33.841 86276.97 76112.18 79052.38 91739.11 84658.37 65179.16 46742.01 50214.51 58806.43 66323.64 3263.40 4141.26 -246.50 1404.02
33.849 86297.69 76132.50 79073.45 91759.92 84679.96 65201.65 46765.95 50240.91 58811.24 66332.51 3271.92 4152.42 -233.53 1418.08
33.857 86311.17 76146.09 79087.11 91772.84 84692.06 65214.03 46777.26 50250.34 58846.58 66370.73 3307.23 4186.46 -201.14 1450.61
33.866 86285.78 76120.10 79060.56 91745.71 84664.43 65185.89 46749.61 50222.45 58815.06 66339.35 3271.09 4149.40 -238.92 1411.24
33.874 86295.73 76130.33 79072.40 91758.14 84678.31 65200.37 46765.28 50239.32 58820.94 66349.63 3281.55 4161.87 -225.95 1426.02
33.882 86296.91 76131.49 79072.18 91756.37 84674.17 65195.26 46757.46 50229.62 58826.15 66356.45 3284.41 4163.57 -225.75 1425.48
33.891 86290.74 76126.09 79069.90 91756.70 84678.47 65202.36 46769.42 50247.75 58833.86 66367.94 3296.37 4177.52 -208.77 1443.23
33.899 86288.82 76123.69 79065.76 91751.23 84670.84 65192.91 46757.77 50233.24 58828.41 66363.80 3287.45 4167.08 -221.66 1429.44
33.907 86304.42 76138.94 79081.88 91766.03 84685.04 65202.92 46769.44 50245.43 58832.70 66383.65 3292.10 4173.36 -215.94 1434.80
33.916 86282.38 76116.54 79058.77 91741.80 84659.24 65175.94 46741.97 50216.01 58817.30 66369.88 3274.66 4156.22 -233.22 1417.79
33.924 86305.27 76139.97 79083.31 91766.76 84684.86 65201.92 46769.10 50244.35 58814.88 66369.48 3271.76 4152.89 -236.57 1414.42
33.932 86286.58 76120.54 79062.48 91745.15 84661.95 65177.75 46743.80 50218.20 58830.24 66387.07 3285.95 4167.01 -223.52 1427.58
33.941 86289.58 76125.12 79069.94 91754.63 84673.39 65191.08 46760.77 50238.05 58811.49 66372.01 3270.86 4153.24 -236.66 1414.31
33.949 86286.67 76121.39 79065.36 91748.55 84666.62 65183.03 46751.20 50227.61 58821.43 66382.92 3278.17 4159.75 -230.65 1420.23
33.957 86286.88 76121.17 79064.87 91747.34 84664.83 65180.48 46748.56 50224.30 58817.59 66381.31 3273.30 4155.59 -235.10 1415.78
33.966 86302.19 76135.92 79078.24 91759.79 84675.52 65189.80 46756.68 50229.82 58813.63 66379.00 3267.53 4148.48 -243.54 1406.82
33.974 86311.98 76146.34 79090.04 91772.66 84690.22 65205.87 46775.16 50251.73 58832.16 66400.62 3287.54 4170.01 -220.61 1431.25
33.982 86300.85 76135.47 79079.04 91760.88 84677.91 65192.66 46760.92 50235.12 58833.12 66405.09 3289.55 4172.33 -219.14 1432.30
33.991 86292.46 76127.18 79071.69 91753.78 84671.76 65187.43 46757.28 50233.69 58815.58 66389.02 3270.48 4152.62 -238.90 1411.22
33.999 86310.52 76145.22 79089.52 91770.74 84687.90 65203.66 46772.97 50248.35 58837.35 66414.88 3294.51 4178.32 -212.52 1439.50
34.007 86278.36 76113.19 79057.61 91739.16 84656.70 65172.19 46742.46 50217.51 58819.82 66397.96 3274.31 4156.51 -236.30 1413.90
34.016 86292.75 76127.47 79071.87 91752.75 84670.33 65185.60 46755.09 50230.14 58815.82 66396.08 3269.52 4152.53 -239.61 1410.89
34.024 86298.95 76134.15 79078.28 91759.01 84676.01 65191.48 46761.41 50235.95 58821.21 66404.02 3275.13 4157.80 -234.60 1415.92
34.033 86294.59 76129.42 79074.50 91754.98 84672.05 65187.07 46757.37 50232.01 58825.05 66410.88 3279.11 4162.23 -230.29 1420.43
34.041 86295.28 76129.62 79074.84 91754.76 84671.96 65186.40 46757.21 50231.72 58820.98 66409.16 3273.73 4156.84 -236.30 1414.73
34.049 86298.27 76132.95 79077.10 91756.03 84672.21 65185.40 46755.11 50228.15 58825.03 66415.33 3278.17 4161.67 -231.45 1419.36
34.058 86294.59 76129.42 79074.50 91754.98 84672.05 65187.07 46757.37 50232.01 58825.05 66410.88 3279.11 4162.23 -230.29 1420.43
34.066 86295.28 76129.62 79074.84 91754.76 84671.96 65186.40 46757.21 50231.72 58820.98 66409.16 3273.73 4156.84 -236.30 1414.73
34.074 86298.27 76132.95 79077.10 91756.03 84672.21 65185.40 46755.11 50228.15 58825.03 66415.33 3278.17 4161.67 -231.45 1419.36
34.083 86313.43 76148.15 79092.79 91771.93 84688.17 65201.96 46773.06 50247.46 58813.45 66404.75 3262.93 4145.02 -249.40 1400.87
34.091 86296.04 76130.80 79074.71 91753.46 84669.08 65181.02 46751.29 50223.30 58839.92 66435.96 3293.57 4177.94 -215.69 1435.16
34.099 86296.82 76132.14 79078.59 91758.58 84676.81 65190.54 46765.46 50242.43 58808.78 66404.57 3256.40 4139.01 -255.70 1395.37
34.108 86290.07 76124.43 79070.46 91749.44 84667.47 65179.72 46754.98 50231.57 58836.23 66440.29 3296.50 4182.61 -208.74 1442.63
34.116 86290.92 76125.82 79070.21 91747.56 84662.60 65172.08 46743.64 50215.00 58804.40 66404.04 3248.29 4128.88 -268.53 1380.91
34.124 86292.28 76127.31 79074.91 91755.03 84674.11 65186.76 46763.98 50242.09 58828.61 66435.82 3285.42 4172.02 -220.16 1431.47
34.133 86292.02 76124.01 79070.59 91748.68 84666.53 65178.54 46753.99 50231.16 58824.09 66432.89 3277.50 4162.12 -232.70 1417.64
34.141 86314.48 76150.29 79094.60 91772.35 84686.33 65196.53 46769.04 50241.45 58826.24 66436.20 3276.59 4161.31 -233.17 1417.03
34.149 86315.51 76150.58 79096.36 91774.07 84690.04 65200.60 46774.56 50248.46 58836.74 66447.47 3283.56 4166.90 -228.84 1420.81
34.158 86284.46 76118.96 79064.78 91742.44 84657.39 65167.94 46741.28 50213.98 58826.91 66440.69 3275.63 4159.91 -235.52 1414.66
34.166 86302.50 76136.77 79082.89 91760.08 84676.34 65187.07 46762.08 50237.13 58807.82 66424.74 3257.59 4142.45 -252.55 1397.48
34.174 86308.94 76142.54 79087.60 91763.46 84677.01 65185.71 46757.66 50229.06 58823.33 66440.81 3268.58 4151.55 -245.89 1402.55
34.183 86301.16 76134.87 79081.12 91758.43 84674.42 65185.24 46760.48 50235.75 58828.12 66449.05 3275.94 4161.16 -234.60 1416.65
34.191 86306.30 76140.90 79088.27 91766.32 84683.54 65195.34 46772.34 50248.98 58830.24 66456.50 3283.90 4170.92 -222.80 1428.05
34.199 86321.79 76154.99 79100.90 91776.89 84691.07 65200.42 46774.15 50246.83 58837.44 66462.89 3283.78 4167.55 -230.36 1419.00
34.208 86286.03 76119.20 79066.75 91743.27 84659.36 65170.56 46747.49 50222.78 58819.60 66458.24 3268.72 4155.99 -241.20 1409.41
34.216 86311.55 76144.06 79089.99 91764.68 84679.00 65188.80 46763.45 50236.28 58823.78 66463.90 3269.99 4156.42 -240.97 1409.81
34.224 86319.37 76152.84 79099.47 91775.30 84690.94 65202.47 46778.89 50253.49 58837.19 66479.12 3282.62 4168.22 -230.45 1418.96
34.233 86291.95 76123.43 79068.45 91741.75 84654.01 65162.71 46734.90 50204.79 58825.99 66468.99 3268.72 4154.00 -245.09 1403.53
34.241 86284.60 76116.83 79064.13 91738.80 84654.19 65165.68 46741.63 50215.97 58793.02 66436.96 3232.80 4117.66 -282.28 1367.48
34.249 86343.87 76177.72 79126.96 91803.15 84720.89 65234.12 46812.98 50290.69 58848.41 66500.87 3300.97 4190.57 -205.55 1445.15
34.258 86294.63 76127.61 79076.20 91751.30 84667.42 65178.87 46755.18 50229.56 58875.17 66525.61 3317.71 4203.65 -197.39 1451.48
34.266 86282.79 76115.45 79064.56 91739.23 84655.65 65167.43 46744.47 50219.83 58800.58 66454.57 3246.28 4134.16 -264.00 1385.54
34.274 86308.31 76140.08 79088.63 91762.81 84678.82 65189.76 46765.91 50240.64 58825.70 66480.66 3268.74 4155.08 -244.98 1404.32
34.283 86312.94 76145.22 79093.08 91766.85 84682.11 65192.86 46768.28 50242.39 58838.31 66496.28 3282.58 4169.92 -229.87 1420.01
34.291 86290.21 76122.87 79071.40 91745.46 84660.76 65172.01 46748.16 50221.40 58824.99 66484.97 3267.27 4154.52 -245.36 1404.11
34.299 86319.44 76151.54 79098.78 91771.75 84686.11 65196.48 46771.61 50244.87 58828.50 66491.08 3271.13 4158.70 -241.71 1408.41
34.308 86279.81 76111.27 79060.00 91733.26 84649.01 65160.25 46736.69 50210.20 58828.16 66492.64 3270.40 4157.92 -242.56 1407.20
34.316 86313.70 76146.05 79094.87 91767.93 84683.54 65194.63 46771.94 50246.65 58818.15 66485.93 3261.59 4149.40 -250.67 1399.78
34.324 86297.36 76129.91 79078.62 91751.30 84665.39 65175.41 46751.62 50223.77 58829.43 66499.05 3271.71 4159.37 -241.82 1407.11
34.333 86295.01 76127.07 79075.35 91747.79 84661.88 65171.23 46747.22 50218.92 58822.84 66492.77 3261.97 4149.00 -252.87 1396.36
34.341 86287.39 76119.25 79068.45 91741.39 84656.90 65167.18 46745.07 50221.06 58803.51 66477.28 3245.74 4135.88 -263.71 1388.49
34.349 86309.36 76142.22 79092.90 91766.23 84683.34 65194.47 46774.02 50250.43 58844.59 66522.23 3289.66 4178.17 -223.88 1425.64
34.358 86295.01 76127.07 79075.35 91747.79 84661.88 65171.23 46747.22 50218.92 58822.84 66492.77 3261.97 4149.00 -252.87 1396.36
34.366 86287.39 76119.25 79068.45 91741.39 84656.90 65167.18 46745.07 50221.06 58803.51 66477.28 3245.74 4135.88 -263.71 1388.49
34.374 86309.36 76142.22 79092.90 91766.23 84683.34 65194.47 46774.02 50250.43 58844.59 66522.23 3289.66 4178.17 -223.88 1425.64
34.383 86316.38 76147.88 79096.12 91767.46 84680.79 65189.15 46765.41 50237.62 58838.37 66516.60 3279.45 4167.84 -234.43 1415.18
34.391 86298.70 76130.44 79079.60 91751.05 84665.06 65173.51 46750.75 50223.39 58829.25 66509.14 3268.47 4156.51 -245.87 1403.76
34.399 86293.63 76125.86 79077.16 91750.56 84667.07 65177.02 46758.24 50234.63 58821.57 66505.98 3265.59 4155.82 -245.58 1404.65
34.408 86325.83 76157.53 79107.43 91779.15 84693.44 65201.20 46780.12 50253.61 58847.78 66533.12 3289.60 4178.86 -222.80 1427.23
34.416 86280.86 76112.92 79063.24 91734.49 84649.25 65155.96 46735.53 50209.77 58826.60 66514.10 3267.62 4157.31 -245.27 1404.81
34.424 86311.31 76142.67 79092.88 91763.66 84677.55 65183.07 46762.44 50236.08 58819.11 66509.38 3260.63 4150.81 -251.32 1399.24
34.433 86305.52 76136.26 79086.42 91756.66 84669.93 65174.27 46753.79 50227.79 58824.76 66516.96 3264.94 4154.79 -247.72 1402.12
34.441 86291.08 76122.04 79073.50 91744.39 84657.75 65161.46 46742.10 50216.23 58825.01 66518.81 3264.23 4153.13 -250.34 1400.05
34.449 86314.12 76144.93 79096.50 91767.68 84681.15 65184.06 46765.86 50240.82 58825.34 66523.13 3267.67 4158.48 -243.88 1406.42
34.457 86301.49 76132.41 79084.32 91755.27 84667.51 65169.39 46751.18 50225.49 58837.15 66535.24 3274.55 4164.87 -238.38 1412.61
34.466 86283.84 76114.13 79066.41 91735.78 84647.51 65148.00 46729.23 50202.51 58810.41 66512.42 3251.17 4142.02 -261.27 1388.96
34.474 86291.59 76122.58 79076.72 91747.88 84662.60 65165.55 46750.91 50229.15 58811.80 66516.04 3252.29 4143.48 -259.79 1390.48
34.482 86311.62 76142.16 79095.05 91764.82 84677.62 65178.98 46762.22 50238.23 58837.23 66544.88 3280.63 4172.85 -229.91 1420.43
34.491 86301.67 76132.28 79084.45 91752.95 84664.12 65163.96 46745.43 50218.47 58830.06 66537.16 3266.55 4156.98 -247.34 1402.86
34.499 86302.12 76132.75 79086.33 91756.44 84669.30 65170.69 46755.31 50231.50 58813.34 66523.69 3252.11 4144.75 -258.61 1393.12
34.507 86304.18 76134.80 79088.63 91757.15 84669.30 65169.28 46755.36 50231.70 58810.52 66533.77 3250.52 4143.37 -260.93 1390.95
34.516 86301.14 76132.17 79085.19 91752.73 84662.89 65161.48 46745.30 50217.91 58842.06 66565.06 3276.30 4166.41 -240.71 1408.52
34.524 86289.58 76118.98 79072.54 91739.83 84650.82 65149.70 46735.06 50209.82 58797.18 66522.73 3230.79 4122.47 -282.73 1369.00
34.532 86290.38 76119.67 79076.67 91746.58 84662.69 65164.37 46755.47 50235.95 58836.88 66569.80 3281.84 4177.50 -226.36 1425.64
34.541 86301.05 76128.88 79082.68 91749.62 84662.24 65161.01 46749.10 50226.78 58829.75 66563.90 3272.94 4167.21 -237.55 1413.99
34.549 86312.54 76145.15 79098.17 91765.44 84674.62 65171.85 46756.83 50229.22 58828.07 66559.76 3260.36 4151.86 -255.46 1395.22
34.557 86289.45 76118.55 79074.59 91743.20 84657.63 65157.10 46747.89 50226.54 58833.39 66569.37 3269.32 4161.72 -244.82 1405.77
34.566 86312.92 76141.35 79093.73 91758.81 84669.48 65165.62 46753.81 50229.85 58817.81 66559.81 3261.23 4156.84 -247.90 1403.69
34.574 86324.96 76155.63 79108.43 91774.77 84684.68 65179.88 46767.34 50241.51 58838.58 66578.74 3272.65 4165.16 -241.85 1408.27
34.582 86333.26 76164.71 79117.08 91783.01 84692.57 65185.96 46773.95 50246.86 58850.22 66591.68 3281.82 4173.94 -233.84 1415.98
34.591 86313.07 76143.72 79096.61 91762.90 84673.26 65165.55 46756.34 50231.10 58839.47 66584.93 3274.17 4167.19 -240.15 1410.24
34.599 86307.19 76136.99 79089.95 91756.28 84666.31 65156.97 46748.63 50223.95 58821.10 66569.44 3257.05 4150.58 -256.20 1394.12
34.607 86304.76 76134.33 79086.86 91752.55 84662.17 65151.36 46743.33 50218.63 58824.00 66574.25 3257.79 4150.83 -257.27 1392.54
34.616 86312.07 76140.39 79092.23 91756.41 84663.87 65150.82 46741.34 50214.24 58807.53 66560.54 3242.14 4136.66 -270.84 1379.86
34.624 86305.32 76134.04 79087.60 91753.53 84663.62 65150.78 46746.15 50223.25 58820.49 66574.72 3251.89 4144.64 -264.49 1385.99
34.632 86315.75 76145.26 79100.16 91767.01 84679.09 65166.94 46764.90 50244.49 58842.33 66604.06 3285.64 4182.35 -222.96 1428.01
34.641 86319.84 76148.55 79101.91 91767.14 84676.88 65162.58 46758.64 50234.94 58839.65 66600.87 3276.05 4170.54 -236.95 1413.79
34.649 86315.64 76143.85 79096.65 91761.18 84669.93 65154.91 46750.86 50226.43 58829.68 66592.64 3264.63 4158.77 -249.45 1401.03
34.657 86319.84 76148.55 79101.91 91767.14 84676.88 65162.58 46758.64 50234.94 58839.65 66600.87 3276.05 4170.54 -236.95 1413.79
34.666 86315.64 76143.85 79096.65 91761.18 84669.93 65154.91 46750.86 50226.43 58829.68 66592.64 3264.63 4158.77 -249.45 1401.03
34.674 86325.12 76153.53 79105.62 91770.16 84678.98 65164.52 46761.01 50236.95 58828.38 66593.51 3262.37 4157.16 -251.23 1399.78
34.682 86317.12 76145.40 79098.58 91763.21 84673.08 65160.01 46757.95 50234.07 58840.94 66609.20 3277.28 4172.18 -236.73 1412.70
34.691 86313.56 76141.98 79094.62 91758.65 84667.78 65153.88 46751.65 50226.69 58826.13 66596.31 3261.41 4156.58 -252.22 1398.01
34.699 86331.00 76159.57 79111.59 91775.32 84684.26 65170.98 46768.50 50242.97 58837.95 66608.98 3271.18 4166.01 -243.57 1406.42
34.707 86288.93 76116.18 79068.87 91732.48 84642.66 65130.68 46729.21 50204.95 58824.87 66598.12 3258.77 4153.96 -255.01 1394.19
34.716 86307.84 76135.16 79087.38 91750.29 84660.18 65148.70 46747.11 50222.72 58807.44 66583.95 3244.27 4141.76 -265.58 1384.74
34.724 86336.47 76166.09 79117.58 91780.60 84689.33 65178.27 46775.00 50248.51 58846.04 66622.12 3276.99 4171.24 -239.45 1409.19
34.732 86326.15 76155.66 79107.96 91770.90 84680.66 65170.62 46767.87 50241.65 58837.59 66616.76 3269.19 4164.40 -245.62 1403.42
34.741 86315.26 76143.72 79096.36 91759.05 84669.91 65161.15 46759.56 50233.96 58845.46 66626.68 3277.59 4172.98 -236.44 1412.18
34.749 86297.56 76124.77 79078.04 91741.19 84653.14 65146.13 46745.86 50221.60 58825.75 66610.72 3260.63 4157.51 -251.41 1397.81
34.757 86334.26 76164.44 79114.22 91775.30 84682.15 65172.68 46766.31 50235.64 58828.63 66614.19 3258.59 4154.23 -256.20 1392.20
34.766 86321.43 76150.87 79102.06 91764.44 84673.82 65166.71 46763.18 50235.37 58833.75 66619.08 3259.29 4154.00 -257.72 1390.32
34.774 86317.39 76146.49 79097.93 91759.50 84669.53 65162.53 46759.38 50231.57 58827.47 66617.07 3257.59 4153.58 -256.98 1392.04
34.782 86310.21 76139.00 79092.23 91754.89 84667.09 65161.44 46760.25 50235.97 58828.50 66622.64 3262.91 4160.06 -249.51 1399.15
34.791 86325.34 76153.94 79104.63 91764.80 84674.38 65165.75 46760.32 50230.47 58855.90 66651.27 3288.79 4184.96 -226.33 1421.03
34.799 86320.31 76148.30 79099.92 91760.28 84670.58 65162.71 46759.65 50232.26 58807.89 66603.37 3233.58 4130.16 -280.92 1368.08
34.807 86311.98 76137.22 79090.06 91750.11 84663.58 65157.93 46758.15 50234.38 58822.26 66632.67 3255.58 4154.79 -256.11 1392.18
34.816 86338.06 76164.73 79114.74 91773.18 84683.20 65176.08 46772.86 50244.98 58855.56 66667.63 3287.38 4186.19 -225.44 1422.44
34.824 86325.05 76155.59 79105.91 91765.42 84675.00 65168.63 46764.39 50233.80 58830.06 66641.66 3256.18 4153.31 -259.03 1387.02
34.832 86323.11 76150.67 79101.88 91761.29 84673.59 65168.86 46767.61 50241.11 58831.49 66646.89 3260.02 4158.68 -253.16 1393.61
34.841 86347.05 76176.06 79126.78 91786.12 84697.40 65192.42 46789.69 50261.14 58860.64 66677.49 3288.39 4186.21 -226.80 1419.09
34.849 86340.12 76168.17 79119.23 91778.03 84690.31 65186.02 46784.75 50257.92 58858.49 66678.72 3287.61 4187.02 -225.60 1420.39
34.857 86337.95 76165.56 79115.81 91773.63 84685.75 65181.87 46779.59 50251.75 58855.81 66677.96 3284.77 4184.13 -228.70 1416.81
34.866 86319.58 76146.92 79098.60 91757.35 84670.96 65170.33 46768.83 50243.10 58839.63 66663.03 3266.37 4165.00 -248.66 1396.81
34.874 86340.65 76168.29 79119.39 91777.47 84691.70 65193.80 46791.32 50265.16 58861.06 66689.02 3292.72 4193.01 -219.54 1426.62
34.882 86325.19 76152.57 79102.91 91759.77 84674.15 65179.56 46775.54 50247.77 58857.33 66686.83 3286.13 4186.39 -227.18 1418.69
34.891 86330.53 76158.36 79109.28 91766.12 84681.60 65190.43 46785.80 50257.99 58849.01 66680.57 3277.75 4177.81 -236.10 1409.46
34.899 86331.62 76158.70 79108.93 91765.04 84681.24 65193.31 46787.68 50259.77 58858.07 66693.54 3288.66 4189.37 -224.28 1421.24
34.907 86329.50 76159.72 79111.94 91769.18 84687.25 65203.93 46797.78 50269.34 58865.80 66703.71 3296.14 4196.85 -214.96 1430.27
34.916 86327.44 76157.27 79106.24 91761.04 84676.88 65193.47 46783.30 50251.46 58861.60 66700.09 3287.90 4186.03 -229.04 1414.71
34.924 86322.10 76151.32 79101.21 91756.12 84674.22 65194.45 46785.26 50254.81 58846.40 66686.63 3270.73 4169.03 -247.28 1396.56
34.932 86329.92 76159.48 79110.02 91765.06 84684.48 65207.88 46799.37 50269.48 58860.70 66704.80 3289.17 4188.94 -225.73 1419.00
34.941 86326.28 76155.34 79105.01 91758.85 84676.88 65201.78 46790.65 50258.50 58865.22 66710.59 3290.76 4189.99 -225.46 1419.05
34.949 86336.68 76165.87 79115.05 91768.19 84686.74 65214.79 46802.52 50270.35 58849.24 66696.29 3273.28 4172.20 -243.41 1401.39
34.957 86329.92 76159.48 79110.02 91765.06 84684.48 65207.88 46799.37 50269.48 58860.70 66704.80 3289.17 4188.94 -225.73 1419.00
34.966 86326.28 76155.34 79105.01 91758.85 84676.88 65201.78 46790.65 50258.50 58865.22 66710.59 3290.76 4189.99 -225.46 1419.05
34.974 86336.68 76165.87 79115.05 91768.19 84686.74 65214.79 46802.52 50270.35 58849.24 66696.29 3273.28 4172.20 -243.41 1401.39
34.982 86327.35 76157.02 79107.16 91761.40 84682.06 65214.23 46802.56 50279.96 58881.33 66732.21 3308.77 4208.83 -205.75 1438.92
34.991 86316.89 76145.35 79094.78 91747.59 84669.19 65204.04 46791.32 50270.10 58861.87 66714.91 3288.12 4187.73 -227.59 1417.70
34.999 86326.57 76156.68 79103.27 91754.72 84673.97 65210.07 46793.69 50267.60 58865.35 66720.83 3290.45 4190.10 -225.48 1419.47
35.007 86327.91 76159.21 79107.41 91760.44 84682.53 65222.75 46808.22 50283.94 58857.95 66713.12 3276.63 4174.81 -241.98 1402.71
35.016 86328.41 76159.72 79109.80 91763.59 84689.33 65233.86 46821.94 50301.89 58884.13 66745.24 3310.63 4210.13 -205.77 1438.85
35.024 86321.25 76153.44 79103.70 91757.40 84683.27 65229.79 46816.15 50294.26 58892.60 66756.88 3321.11 4222.16 -193.61 1452.15
35.032 86326.68 76159.48 79108.64 91761.00 84685.86 65232.94 46817.20 50293.32 58883.23 66748.48 3307.92 4207.87 -208.68 1437.02
35.041 86317.27 76148.97 79096.95 91747.03 84670.26 65215.80 46797.22 50269.12 58871.32 66737.53 3292.10 4190.68 -226.96 1417.77
35.049 86327.62 76159.77 79109.93 91761.73 84688.32 65236.76 46822.05 50298.76 58860.01 66729.72 3284.03 4185.23 -231.09 1416.01
35.057 86320.13 76152.55 79103.61 91755.41 84682.47 65230.28 46815.10 50291.81 58896.33 66769.65 3322.18 4223.41 -193.32 1453.11
35.066 86327.38 76160.78 79112.43 91764.89 84691.61 65238.91 46823.86 50300.43 58881.18 66754.36 3301.60 4200.30 -218.40 1426.80
